TermName,DistrictName,District_StateID,SchoolName,School_StateID,StudentID,Student_StateID,Subject,Course,GrowthMeasureYN,NormsReferenceData,WISelectedAYFall,WISelectedAYWinter,WISelectedAYSpring,WIPreviousAYFall,WIPreviousAYWinter,WIPreviousAYSpring,TestType,TestName,TestID,TestStartDate,TestStartTime,TestDurationMinutes,TestRITScore,TestStandardError,TestPercentile,AchievementQuintile,PercentCorrect,RapidGuessingPercentage,FallToFallProjectedGrowth,FallToFallObservedGrowth,FallToFallObservedGrowthSE,FallToFallMetProjectedGrowth,FallToFallConditionalGrowthIndex,FallToFallConditionalGrowthPercentile,FallToFallGrowthQuintile,FallToWinterProjectedGrowth,FallToWinterObservedGrowth,FallToWinterObservedGrowthSE,FallToWinterMetProjectedGrowth,FallToWinterConditionalGrowthIndex,FallToWinterConditionalGrowthPercentile,FallToWinterGrowthQuintile,FallToSpringProjectedGrowth,FallToSpringObservedGrowth,FallToSpringObservedGrowthSE,FallToSpringMetProjectedGrowth,FallToSpringConditionalGrowthIndex,FallToSpringConditionalGrowthPercentile,FallToSpringGrowthQuintile,WinterToWinterProjectedGrowth,WinterToWinterObservedGrowth,WinterToWinterObservedGrowthSE,WinterToWinterMetProjectedGrowth,WinterToWinterConditionalGrowthIndex,WinterToWinterConditionalGrowthPercentile,WinterToWinterGrowthQuintile,WinterToSpringProjectedGrowth,WinterToSpringObservedGrowth,WinterToSpringObservedGrowthSE,WinterToSpringMetProjectedGrowth,WinterToSpringConditionalGrowthIndex,WinterToSpringConditionalGrowthPercentile,WinterToSpringGrowthQuintile,SpringToSpringProjectedGrowth,SpringToSpringObservedGrowth,SpringToSpringObservedGrowthSE,SpringToSpringMetProjectedGrowth,SpringToSpringConditionalGrowthIndex,SpringToSpringConditionalGrowthPercentile,SpringToSpringGrowthQuintile,LexileScore,LexileMin,LexileMax,QuantileScore,QuantileMin,QuantileMax,Goal1Name,Goal1RitScore,Goal1StdErr,Goal1Range,Goal1Adjective,Goal2Name,Goal2RitScore,Goal2StdErr,Goal2Range,Goal2Adjective,Goal3Name,Goal3RitScore,Goal3StdErr,Goal3Range,Goal3Adjective,Goal4Name,Goal4RitScore,Goal4StdErr,Goal4Range,Goal4Adjective,Goal5Name,Goal5RitScore,Goal5StdErr,Goal5Range,Goal5Adjective,Goal6Name,Goal6RitScore,Goal6StdErr,Goal6Range,Goal6Adjective,Goal7Name,Goal7RitScore,Goal7StdErr,Goal7Range,Goal7Adjective,Goal8Name,Goal8RitScore,Goal8StdErr,Goal8Range,Goal8Adjective,TypicalFallToFallGrowth,TypicalFallToWinterGrowth,TypicalFallToSpringGrowth,TypicalWinterToWinterGrowth,TypicalWinterToSpringGrowth,TypicalSpringToSpringGrowth,ProjectedProficiencyStudy1,ProjectedProficiencyLevel1,ProjectedProficiencyStudy2,ProjectedProficiencyLevel2,ProjectedProficiencyStudy3,ProjectedProficiencyLevel3,ProjectedProficiencyStudy4,ProjectedProficiencyLevel4,ProjectedProficiencyStudy5,ProjectedProficiencyLevel5,ProjectedProficiencyStudy6,ProjectedProficiencyLevel6,ProjectedProficiencyStudy7,ProjectedProficiencyLevel7,ProjectedProficiencyStudy8,ProjectedProficiencyLevel8,ProjectedProficiencyStudy9,ProjectedProficiencyLevel9,ProjectedProficiencyStudy10,ProjectedProficiencyLevel10
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400468","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","962234162","08/28/2024","10:10:14","50","195","3.18","18","Low","49","0.0000","9","16","4.54","Yes","1.08","86","High","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","385Q","335Q","435Q","Operations and Algebraic Thinking","194","6.5","188-200","Low","Number and Operations","202","6.5","195-209","LoAvg","Measurement and Data","194","6.5","187-201","Low","Geometry","189","6.5","183-195","Low","","","","","","","","","","","","","","","","","","","","","5","6","10","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 1","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400468","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","961192239","08/29/2024","11:33:21","71","180","3.40","7","Low","45","0.0000","10","16","4.82","Yes","0.88","81","High","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","305L","205L","355L","","","","Literary Text","187","6.2","181-193","Low","Informational Text","182","6.2","176-188","Low","Vocabulary","172","6.2","166-178","Low","","","","","","","","","","","","","","","","","","","","","","","","","","7","7","10","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 1","SAT","Not On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400468","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","961192249","08/29/2024","10:06:39","63","186","3.29","11","Low","50","0.0000","8","14","4.76","Yes","0.91","82","High","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","187","5.6","181-193","Low","Physical Science","186","5.7","180-192","Low","Earth and Space Science","187","5.8","181-193","Low","","","","","","","","","","","","","","","","","","","","","","","","","","5","6","8","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400484","","Language Arts","Language Usage","TRUE","2020","4","","","","","","Survey With Goals","Growth: Language 2-12 CCSS 2010 V2","977978064","10/21/2024","12:32:00","31","196","3.23","71","HiAvg","51","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Writing: Write, Revise Texts for Purpose and Audience","199","6.1","193-205","HiAvg","Language: Understand, Edit for Grammar, Usage","209","6.6","202-216","High","Language: Understand, Edit for Mechanics","178","6.8","171-185","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","9","6","9","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400484","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","966630270","09/05/2024","09:52:46","62","193","3.20","63","HiAvg","56","0.0000","12","-2","4.57","No","-2.14","2","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350Q","300Q","400Q","Operations and Algebraic Thinking","201","7.0","194-208","HiAvg","Number and Operations","190","6.7","183-197","Avg","Measurement and Data","196","6.5","189-203","HiAvg","Geometry","186","6.4","180-192","Avg","","","","","","","","","","","","","","","","","","","","","11","7","12","","","","","","HI-Smarter Balanced Assessment Consortia","Level 3","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400484","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","968309082","08/29/2024","12:46:34","91","202","3.42","82","High","50","0.0000","15","22","4.74","Yes","0.86","80","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730L","630L","780L","","","","Literary Text","204","5.9","198-210","High","Informational Text","200","5.7","194-206","HiAvg","Vocabulary","201","6.2","195-207","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","9","6","8","","","","","","HI-Smarter Balanced Assessment Consortia","Level 4","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400509","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","971844776","09/10/2024","08:58:30","32","153","3.45","1","Low","42","0.0000","14","1","4.77","No","-1.98","2","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","EM340Q","EM390Q","EM290Q","Operations and Algebraic Thinking","165","7.2","158-172","Low","Number and Operations","152","7.1","145-159","Low","Measurement and Data","139","7.3","132-146","Low","Geometry","157","6.7","150-164","Low","","","","","","","","","","","","","","","","","","","","","13","10","15","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400509","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","962234189","08/28/2024","13:47:10","9","155","3.39","3","Low","40","0.0000","14","-2","4.89","No","-1.87","3","Low","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","BR180L","BR280L","BR130L","","","","Literary Text","164","5.7","158-170","Low","Informational Text","143","6.6","136-150","Low","Vocabulary","158","6.0","152-164","Low","","","","","","","","","","","","","","","","","","","","","","","","","","12","10","15","","","","","","HI-Smarter Balanced Assessment Consortia","Level 1","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400509","","Science","Science K-12","TRUE","2020","4","","","","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","971844775","09/10/2024","10:02:13","48","187","3.49","47","Avg","53","2.5000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","191","6.1","185-197","Avg","Physical Science","188","5.7","182-194","Avg","Earth and Space Science","180","6.6","173-187","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","8","6","8","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400517","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 6+ CCSS 2010 V2","953132262","08/14/2024","08:13:59","129","233","3.20","77","HiAvg","51","0.0000","7","4","4.68","No*","-0.51","30","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1040Q","990Q","1090Q","Operations and Algebraic Thinking","234","6.5","227-241","HiAvg","The Real and Complex Number Systems","224","6.6","217-231","Avg","Geometry","240","6.5","233-247","High","Statistics and Probability","235","6.5","229-241","HiAvg","","","","","","","","","","","","","","","","","","","","","6","4","7","","","","ACT College Readiness","On Track 22","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400517","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 6+ CCSS 2010 V4","953746569","08/13/2024","08:14:19","133","240","3.33","94","High","48","0.0000","3","9","4.76","Yes","0.84","80","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1460L","1360L","1510L","","","","Literary Text","235","5.8","229-241","High","Informational Text","247","5.7","241-253","High","Vocabulary","237","5.9","231-243","High","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","","","","ACT College Readiness","On Track 24","HI-Smarter Balanced Assessment Consortia","Level 4","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400517","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 6-8: for use with NGSS 2013","954058094","08/12/2024","08:16:05","81","229","3.28","96","High","50","0.0000","3","9","4.67","Yes","1.01","84","High","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","220","6.1","214-226","High","Physical Science","235","5.9","229-241","High","Earth and Space Science","234","6.0","228-240","High","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400525","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 2-5 CCSS 2010 V2","962234234","08/28/2024","13:08:48","47","215","3.23","65","HiAvg","49","2.3256","10","14","4.53","Yes*","0.71","76","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","730Q","680Q","780Q","Operations and Algebraic Thinking","215","6.6","208-222","HiAvg","Number and Operations","213","6.2","207-219","Avg","Measurement and Data","217","6.6","210-224","HiAvg","Geometry","216","6.3","210-222","HiAvg","","","","","","","","","","","","","","","","","","","","","6","5","10","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400525","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 2-5 CCSS 2010 V4","961192250","08/29/2024","13:43:07","43","204","3.33","49","Avg","48","0.0000","7","5","4.77","No*","-0.36","36","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","765L","665L","815L","","","","Literary Text","210","5.9","204-216","HiAvg","Informational Text","202","5.9","196-208","Avg","Vocabulary","200","5.9","194-206","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","6","5","7","","","","ACT College Readiness","Not On Track","HI-Smarter Balanced Assessment Consortia","Level 3","SAT","On Track","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400525","","Science","Science K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Science 3-5: for use with NGSS 2013","961192271","08/29/2024","12:54:44","39","217","3.36","92","High","58","0.0000","6","17","4.77","Yes","1.78","96","High","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Life Science","222","5.8","216-228","High","Physical Science","209","6.1","203-215","HiAvg","Earth and Space Science","218","6.0","212-224","High","","","","","","","","","","","","","","","","","","","","","","","","","","3","2","4","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400533","","Science","Life Sciences","TRUE","USER","4","","","","","","Survey With Goals","Growth: Science 9-12 Life Science: for use with NGSS 2013 1.1","974839643","09/19/2024","09:37:53","76","238","3.27","96","High","56","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From Molecules to Organisms: Structures and Processes","239","5.5","234-244","High","Ecosystems: Interactions, Energy, and Dynamics","234","6.0","228-240","High","Heredity: Inheritance and Variation of Traits; Biological Evolution: Unity and Diversity","240","5.5","235-245","High","","","","","","","","","","","","","","","","","","","","","","","","","","","2","5","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400533","","Mathematics","Math K-12","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Math 6+ CCSS 2010 V2","975452234","09/18/2024","08:21:14","75","268","3.22","96","High","53","0.0000","4","7","4.55","Yes*","0.46","68","HiAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1645Q","1595Q","1650Q","Operations and Algebraic Thinking","273","6.5","267-279","High","The Real and Complex Number Systems","262","6.9","255-269","High","Geometry","277","7.0","270-284","High","Statistics and Probability","258","6.7","251-265","High","","","","","","","","","","","","","","","","","","","","","3","1","2","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400533","","Language Arts","Reading","TRUE","2020","4","","","4","","","Survey With Goals","Growth: Reading 6+ CCSS 2010 V4","974839728","09/18/2024","09:38:12","123","248","3.37","92","High","65","0.0000","2","-4","4.84","No","-0.71","24","LoAvg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1615L","1515L","1665L","","","","Literary Text","252","6.6","245-259","High","Informational Text","243","5.6","237-249","High","Vocabulary","250","6.1","244-256","High","","","","","","","","","","","","","","","","","","","","","","","","","","2","1","2","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400541","","Mathematics","Algebra 1","TRUE","USER","4","","","","","","Survey With Goals","Growth: Algebra 1 CCSS 2010","977073566","09/16/2024","08:38:05","49","223","3.41","36","LoAvg","58","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equations and Inequalities","223","7.0","216-230","LoAvg","Numerical and Algebraic Expressions","221","6.8","214-228","LoAvg","Functions","224","6.9","217-231","LoAvg","Descriptive Statistics","222","6.7","215-229","LoAvg","","","","","","","","","","","","","","","","","","","","","","4","8","","","","","","","","","","","","","","","","","","","","","","",""
"Fall 2024-2025","Hawaii Academy Of Arts and Sciences Pcs","","Hawaii Academy of Arts and Science","","5612400541","","Science","Life Sciences","TRUE","USER","4","","","","","","Survey With Goals","Growth: Science 9-12 Life Science: for use with NGSS 2013 1.1","973967090","09/23/2024","08:07:26","54","233","3.28","92","High","51","0.0000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","From Molecules to Organisms: Structures and Processes","235","5.9","229-241","High","Ecosystems: Interactions, Energy, and Dynamics","234","5.7","228-240","High","Heredity: Inheritance and Variation of Traits; Biological Evolution: Unity and Diversity","231","5.6","225-237","High","","","","","","","","","","","","","","","","","","","","","","","","","","","2","4","","","","","","","","","","","","","","","","","","","","","","",""
